timestamp, index, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%]
2026/03/27 11:50:17.390, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 90 %
2026/03/27 11:50:17.390, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:17.390, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:17.390, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:17.391, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:17.391, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:17.445, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 14 %
2026/03/27 11:50:17.445, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:18.446, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 90 %
2026/03/27 11:50:18.446, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:18.446, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:18.446, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:18.446, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:18.446, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:18.446, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 13 %
2026/03/27 11:50:18.446, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:19.446, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:19.446, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:19.447, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:19.643, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:19.643, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:19.643, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:19.643, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 14 %
2026/03/27 11:50:19.644, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:20.644, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:20.644, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:20.644, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:20.644, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:20.644, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:20.644, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:20.644, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 13 %
2026/03/27 11:50:20.644, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:21.644, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:21.645, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:21.645, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:21.645, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 99 %
2026/03/27 11:50:21.645, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:21.645, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:21.645, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:21.645, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:22.645, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:22.645, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:22.645, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:22.646, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 99 %
2026/03/27 11:50:22.682, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:22.682, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:22.682, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:22.682, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:23.682, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:23.682, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:23.683, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:23.683, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:23.683, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:23.683, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:23.683, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:23.683, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:24.683, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:24.757, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:24.758, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:24.758, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:24.758, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:24.758, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:24.758, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:24.758, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:25.759, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:25.759, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:25.759, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:25.759, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:25.759, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:25.759, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:25.881, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:25.881, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:26.882, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:26.882, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:26.882, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:26.882, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:26.882, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:26.882, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:26.882, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:26.882, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:27.882, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:27.883, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:27.883, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:28.056, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:28.056, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:28.056, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:28.056, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:28.057, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:29.057, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:29.057, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:29.057, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:29.057, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:29.057, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:29.057, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:29.057, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:29.057, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:30.057, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:30.057, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:30.057, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:30.058, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:30.058, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:30.058, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:30.058, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:30.058, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:31.058, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:31.137, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:31.137, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:31.138, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:31.138, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:31.138, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:31.138, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 18988 MiB, 0 %
2026/03/27 11:50:31.138, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:32.138, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:32.139, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:32.139, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:32.139, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:32.139, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:32.139, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:32.139, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 22932 MiB, 32 %
2026/03/27 11:50:32.139, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:33.139, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:33.254, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:33.254, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:33.254, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:33.254, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:33.254, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:33.255, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 45774 MiB, 99 %
2026/03/27 11:50:33.255, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:34.255, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:34.372, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:34.526, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:34.528, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:34.718, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:34.720, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:34.726, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 45774 MiB, 0 %
2026/03/27 11:50:34.728, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:35.737, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:35.737, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:35.737, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:35.737, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:35.737, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:35.737, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:35.738, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 100 %
2026/03/27 11:50:35.738, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:36.738, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 61 %
2026/03/27 11:50:36.738, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:36.738, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:36.738, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:36.793, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:36.793, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:36.793, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:36.793, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:37.793, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 95 %
2026/03/27 11:50:37.793, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:37.794, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:37.794, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:37.794, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:37.794, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:37.794, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:37.794, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:38.794, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 90 %
2026/03/27 11:50:38.940, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:38.941, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:38.941, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:38.941, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:38.942, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:38.942, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 4 MiB, 0 %
2026/03/27 11:50:38.942, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:39.942, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:40.075, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:40.076, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:40.076, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:40.076, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:40.076, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:40.076, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 4 MiB, 0 %
2026/03/27 11:50:40.077, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:41.077, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:41.077, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:41.077, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:41.077, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:41.077, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:41.077, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:41.078, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:41.078, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:42.078, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:42.078, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:42.078, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:42.297, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:42.298, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:42.298, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:42.298, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 13 %
2026/03/27 11:50:42.298, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:43.298, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:43.299, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:43.300, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:43.301, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:43.302, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:43.303, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:43.303, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 15 %
2026/03/27 11:50:43.303, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:44.303, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 6 %
2026/03/27 11:50:44.304, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:44.304, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:44.304, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:44.304, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:44.304, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:44.304, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 14 %
2026/03/27 11:50:44.304, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:45.304, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:45.304, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:45.304, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:45.304, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:45.379, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:45.379, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:45.379, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:45.379, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:46.379, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:46.380, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:46.380, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:46.380, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:46.380, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:46.380, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:46.380, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:46.380, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:47.380, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 90 %
2026/03/27 11:50:47.711, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:47.711, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:47.711, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:47.711, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
2026/03/27 11:50:47.711, 5, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 2 MiB, 0 %
2026/03/27 11:50:47.711, 6, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 16254 MiB, 0 %
2026/03/27 11:50:47.712, 7, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21460 MiB, 100 %
2026/03/27 11:50:48.712, 0, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 15890 MiB, 0 %
2026/03/27 11:50:48.712, 1, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 29003 MiB, 100 %
2026/03/27 11:50:48.712, 2, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 21991 MiB, 100 %
2026/03/27 11:50:48.712, 3, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17248 MiB, 100 %
2026/03/27 11:50:48.712, 4, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 17260 MiB, 100 %
